date,description,category,type,amount
2025-05-11,Biaya transfer antar bank,Other Expense,expense,99255
2024-11-11,Biaya transfer antar bank,Other Expense,expense,80453
2024-10-22,Top up pulsa Telkomsel,Bills & Utilities,expense,650033
2025-08-15,Bayar kursus online,Education,expense,3130858
2025-01-24,Bayar air PDAM,Bills & Utilities,expense,239991
2025-09-18,Tunjangan transportasi,Salary,income,5659984
2025-09-01,Pesan GoFood,Food & Dining,expense,59254
2025-08-12,Makan siang di warung padang,Food & Dining,expense,135136
2025-02-01,Langganan Spotify,Entertainment,expense,584913
2024-12-29,Hadiah ulang tahun untuk teman,Gift & Donation,expense,178109
2024-12-08,Beli vitamin di Guardian,Health & Medical,expense,232124
2025-05-05,Hadiah ulang tahun untuk teman,Gift & Donation,expense,903573
2025-05-24,Makan siang di warung padang,Food & Dining,expense,31150
2025-06-15,Pembayaran dari klien,Business,income,8651269
2025-04-04,Cashback e-wallet,Other Income,income,219701
2024-12-17,Beli vitamin di Guardian,Health & Medical,expense,1986654
2024-11-19,Refund pembelian,Other Income,income,258513
2025-05-10,Bayar air PDAM,Bills & Utilities,expense,690097
2025-10-22,Nonton konser musik,Entertainment,expense,391183
2025-08-11,Makan siang di warung padang,Food & Dining,expense,190689
2025-01-18,Beli game di Steam,Entertainment,expense,229594
2024-12-07,Beli vitamin di Guardian,Health & Medical,expense,982588
2025-02-13,Bayar air PDAM,Bills & Utilities,expense,1512005
2025-01-31,Isi bensin di SPBU Pertamina,Transportation,expense,216176
2024-10-28,Bayar tagihan listrik PLN,Bills & Utilities,expense,1448288
2025-03-15,Donasi ke masjid,Gift & Donation,expense,757164
2025-03-24,Bayar tol,Transportation,expense,45970
2025-05-09,Langganan Netflix,Entertainment,expense,385917
2024-12-20,Tes darah di klinik,Health & Medical,expense,1969718
2025-06-14,Penarikan tunai ATM,Other Expense,expense,103678
2025-09-24,Pendapatan proyek freelance,Salary,income,11515624
2025-06-23,Hasil penjualan produk,Business,income,7550176
2025-10-11,Dinner di restoran Jepang,Food & Dining,expense,129276
2025-03-20,Konsultasi dokter umum,Health & Medical,expense,427614
2025-03-13,Sumbangan ke panti asuhan,Gift & Donation,expense,932746
2025-06-21,Bayar tagihan listrik PLN,Bills & Utilities,expense,787433
2025-07-10,Bayar kursus online,Education,expense,4717752
2024-12-05,Gaji bulanan PT Astra,Salary,income,19023964
2025-09-02,Gaji lembur,Salary,income,14472951
2025-03-24,Beli tiket bioskop XXI,Entertainment,expense,751206
2025-01-16,Belanja pakaian di Uniqlo,Shopping,expense,2457791
2025-06-06,Pembayaran dari klien,Business,income,5661551
2024-11-30,Tes darah di klinik,Health & Medical,expense,1661834
2025-02-11,Bonus tahunan,Salary,income,9507505
2025-04-11,Langganan platform e-learning,Education,expense,1747276
2025-08-11,Komisi reseller,Business,income,4787055
2024-10-27,Gaji lembur,Salary,income,7776760
2025-07-23,Les bahasa Inggris,Education,expense,3201462
2025-05-03,Penarikan tunai ATM,Other Expense,expense,451485
2025-08-04,Beli jam tangan Casio,Shopping,expense,4813219
2025-10-09,Kopi di Starbucks,Food & Dining,expense,265162
2025-07-13,Beli sepatu di Tokopedia,Shopping,expense,3689594
2024-11-23,Denda keterlambatan,Other Expense,expense,352274
2025-08-22,Makan siang di warung padang,Food & Dining,expense,197683
2025-04-12,Nonton konser musik,Entertainment,expense,676221
2025-03-08,Langganan platform e-learning,Education,expense,1562814
2025-03-13,Bayar tol,Transportation,expense,71461
2025-08-26,Bayar uang sekolah anak,Education,expense,234246
2025-02-11,Beli makanan di Indomaret,Food & Dining,expense,270062
2025-03-05,Pendapatan toko online,Business,income,7669593
2025-06-29,Kopi di Starbucks,Food & Dining,expense,235254
2025-03-21,Biaya administrasi bank,Other Expense,expense,126459
2025-07-16,Gaji lembur,Salary,income,9394356
2025-06-13,Cek kesehatan di RS Hermina,Health & Medical,expense,157435
2024-12-03,Top up pulsa Telkomsel,Bills & Utilities,expense,1237143
2025-05-22,Tunjangan transportasi,Salary,income,9301799
2024-12-28,Top up pulsa Telkomsel,Bills & Utilities,expense,1524881
2025-05-16,Bayar air PDAM,Bills & Utilities,expense,1260674
2025-09-24,Parkir di Mall,Transportation,expense,87839
2025-07-14,Biaya administrasi bank,Other Expense,expense,205437
2025-08-10,Pemasukan usaha kecil,Business,income,1063010
2025-06-10,Pesan GoFood,Food & Dining,expense,269234
2025-08-13,Penarikan tunai ATM,Other Expense,expense,452039
2025-07-13,Naik Gojek ke kantor,Transportation,expense,90757
2025-10-14,Bayar kursus online,Education,expense,3911968
2025-05-07,Pendapatan tambahan,Other Income,income,20713
2025-04-26,Cek kesehatan di RS Hermina,Health & Medical,expense,913811
2025-04-12,Bayar tagihan listrik PLN,Bills & Utilities,expense,1986231
2025-10-18,Pesan GoFood,Food & Dining,expense,150012
2025-05-27,Tunjangan transportasi,Salary,income,14934462
2025-02-07,Pembayaran dari klien,Business,income,953819
2025-09-17,Top up pulsa Telkomsel,Bills & Utilities,expense,1022813
2024-11-02,Bunga tabungan bank,Other Income,income,438565
2025-10-15,Top up pulsa Telkomsel,Bills & Utilities,expense,1759808
2024-12-30,Tiket KRL Bekasi-Jakarta,Transportation,expense,57981
2025-05-25,Penarikan tunai ATM,Other Expense,expense,225121
2025-09-15,Gaji lembur,Salary,income,9717908
2024-10-30,Tiket KRL Bekasi-Jakarta,Transportation,expense,212138
2025-07-09,Komisi reseller,Business,income,9007167
2025-02-10,Langganan internet Indihome,Bills & Utilities,expense,1153570
2024-11-14,Bayar uang sekolah anak,Education,expense,3348159
2025-08-11,Bonus tahunan,Salary,income,11957679
2025-10-05,Langganan Spotify,Entertainment,expense,872708
2025-10-12,Belanja bulanan di Superindo,Shopping,expense,4275467
2024-11-03,Pendapatan proyek freelance,Salary,income,17446865
2024-11-02,Les bahasa Inggris,Education,expense,2639091
2025-01-01,Hadiah ulang tahun untuk teman,Gift & Donation,expense,878677
2024-11-21,Bayar tol,Transportation,expense,78776
2025-05-26,Pendapatan tambahan,Other Income,income,411077
2025-07-28,Biaya administrasi bank,Other Expense,expense,463151
2024-11-06,Top up pulsa Telkomsel,Bills & Utilities,expense,953823
2025-01-25,Bayar air PDAM,Bills & Utilities,expense,1859376
2025-05-15,Makan siang di warung padang,Food & Dining,expense,105385
2025-06-21,Sumbangan ke panti asuhan,Gift & Donation,expense,210967
2025-01-20,Zakat bulanan,Gift & Donation,expense,813982
2024-12-02,Pemasukan usaha kecil,Business,income,9501106
2024-12-22,Beli jam tangan Casio,Shopping,expense,4763158
2025-10-16,Beli jam tangan Casio,Shopping,expense,2758330
2025-06-16,Beli tiket bioskop XXI,Entertainment,expense,114830
2025-07-22,Gaji bulanan PT Astra,Salary,income,12094894
2025-03-05,Konsultasi dokter umum,Health & Medical,expense,409904
2025-03-20,Bayar iuran keamanan,Bills & Utilities,expense,430794
2025-10-13,Pesan GoFood,Food & Dining,expense,142902
2025-04-07,Isi bensin di SPBU Pertamina,Transportation,expense,89295
2025-10-11,Pendapatan tambahan,Other Income,income,20107
2025-04-23,Parkir di Mall,Transportation,expense,213184
2025-05-24,Zakat bulanan,Gift & Donation,expense,481482
2025-08-24,Dinner di restoran Jepang,Food & Dining,expense,114179
2025-04-14,Tiket KRL Bekasi-Jakarta,Transportation,expense,224833
2025-01-27,Komisi reseller,Business,income,533416
2025-08-28,Les bahasa Inggris,Education,expense,4550172
2025-02-17,Pesan gadget di Shopee,Shopping,expense,4759458
2025-09-24,Hasil penjualan produk,Business,income,4616418
2025-10-12,Pesan GoFood,Food & Dining,expense,59502
2024-12-18,Gaji lembur,Salary,income,11950553
2024-10-24,Gaji lembur,Salary,income,11482122
2025-09-15,Refund pembelian,Other Income,income,152123
2025-10-04,Bunga tabungan bank,Other Income,income,69715
2025-08-14,Bayar uang sekolah anak,Education,expense,534572
2025-09-20,Bayar tol,Transportation,expense,233062
2025-09-23,Konsultasi dokter umum,Health & Medical,expense,347621
2024-12-08,Pendapatan tambahan,Other Income,income,182264
2025-06-08,Pesan GoFood,Food & Dining,expense,44317
2024-11-18,Bayar tol,Transportation,expense,167044
2025-09-09,Beli jam tangan Casio,Shopping,expense,2552689
2024-11-15,Dinner di restoran Jepang,Food & Dining,expense,126738
2025-09-09,Beli makanan di Indomaret,Food & Dining,expense,36486
2025-06-11,Pendapatan toko online,Business,income,3173181
2025-07-19,Bayar air PDAM,Bills & Utilities,expense,447297
2025-07-30,Beli bunga untuk keluarga,Gift & Donation,expense,192298
2025-03-24,Penjualan barang bekas,Other Income,income,451685
2024-11-06,Hasil penjualan produk,Business,income,822802
2025-07-13,Bonus tahunan,Salary,income,13516825
2025-04-13,Pendapatan tambahan,Other Income,income,306194
2025-09-10,Beli jam tangan Casio,Shopping,expense,2361984
2025-05-24,Naik Gojek ke kantor,Transportation,expense,151515
2025-08-21,Dinner di restoran Jepang,Food & Dining,expense,78894
2025-05-07,Potongan layanan e-wallet,Other Expense,expense,460142
2025-06-20,Isi bensin di SPBU Pertamina,Transportation,expense,116468
2024-10-29,Bayar air PDAM,Bills & Utilities,expense,1269097
2024-12-29,Beli makanan di Indomaret,Food & Dining,expense,28778
2024-12-22,Nonton konser musik,Entertainment,expense,498454
2025-05-25,Pesan GoFood,Food & Dining,expense,122036
2025-03-14,Penjualan barang bekas,Other Income,income,151203
2025-08-22,Langganan Spotify,Entertainment,expense,420016
2025-09-15,Bunga tabungan bank,Other Income,income,142687
2025-10-05,Bayar uang sekolah anak,Education,expense,4164724
2025-01-21,Makan siang di warung padang,Food & Dining,expense,25742
2025-09-25,Denda keterlambatan,Other Expense,expense,497821
2025-03-23,Bunga tabungan bank,Other Income,income,95095
2025-02-09,Penjualan barang bekas,Other Income,income,223816
2025-08-17,Sumbangan ke panti asuhan,Gift & Donation,expense,104397
2025-06-13,Beli sepatu di Tokopedia,Shopping,expense,3105398
2025-01-23,Langganan Netflix,Entertainment,expense,598100
2025-06-10,Konsultasi dokter umum,Health & Medical,expense,899491
2025-02-26,Biaya administrasi bank,Other Expense,expense,329839
2024-10-22,Top up pulsa Telkomsel,Bills & Utilities,expense,376528
2025-05-02,Cek kesehatan di RS Hermina,Health & Medical,expense,717408
2024-11-12,Pesan gadget di Shopee,Shopping,expense,3002207
2025-10-14,Beli buku pelajaran,Education,expense,3664439
2024-12-01,Konsultasi dokter umum,Health & Medical,expense,1517822
2025-04-28,Komisi reseller,Business,income,5170464
2025-02-23,Cashback e-wallet,Other Income,income,468072
2025-07-10,Langganan internet Indihome,Bills & Utilities,expense,1246689
2025-04-20,Belanja pakaian di Uniqlo,Shopping,expense,4831133
2025-02-26,Pendapatan proyek freelance,Salary,income,13686751
2025-10-21,Les bahasa Inggris,Education,expense,3455994
2025-01-31,Bayar air PDAM,Bills & Utilities,expense,366701
2024-11-10,Beli game di Steam,Entertainment,expense,419674
2025-08-27,Top up pulsa Telkomsel,Bills & Utilities,expense,1726263
2025-05-18,Zakat bulanan,Gift & Donation,expense,307485
2024-12-27,Sumbangan ke panti asuhan,Gift & Donation,expense,400943
2025-08-08,Donasi ke masjid,Gift & Donation,expense,866263
2024-12-30,Bonus tahunan,Salary,income,17557657
2025-01-25,Kopi di Starbucks,Food & Dining,expense,294954
2025-01-14,Bayar air PDAM,Bills & Utilities,expense,961361
2024-12-26,Zakat bulanan,Gift & Donation,expense,21617
2025-05-13,Top up pulsa Telkomsel,Bills & Utilities,expense,252403
2025-08-16,Gaji lembur,Salary,income,11848147
2025-04-16,Beli sepatu di Tokopedia,Shopping,expense,3212130
2025-08-25,Zakat bulanan,Gift & Donation,expense,699233
2025-08-26,Belanja bulanan di Superindo,Shopping,expense,4648312
2025-04-04,Beli tiket bioskop XXI,Entertainment,expense,808000
2025-05-14,Komisi reseller,Business,income,9827761
2025-10-20,Komisi reseller,Business,income,8811973
2025-01-25,Gaji lembur,Salary,income,11243958
2025-03-25,Bayar tagihan listrik PLN,Bills & Utilities,expense,354632
2025-07-17,Langganan Spotify,Entertainment,expense,201054
2025-02-27,Beli makanan di Indomaret,Food & Dining,expense,149509
2025-02-01,Parkir di Mall,Transportation,expense,168104
2025-08-24,Pembayaran dari klien,Business,income,1919986
2025-05-16,Beli sepatu di Tokopedia,Shopping,expense,132573
2024-11-25,Makan siang di warung padang,Food & Dining,expense,171830
2025-09-21,Beli obat di apotek,Health & Medical,expense,1430396
2025-05-14,Biaya transfer antar bank,Other Expense,expense,86962
2025-03-27,Sumbangan ke panti asuhan,Gift & Donation,expense,787195
2024-11-08,Bunga tabungan bank,Other Income,income,466505
2024-11-27,Konsultasi dokter umum,Health & Medical,expense,506606
2024-10-30,Beli obat di apotek,Health & Medical,expense,478081
2025-07-02,Pemasukan usaha kecil,Business,income,5892149
2025-06-19,Belanja bulanan di Superindo,Shopping,expense,1160611
2025-08-31,Beli makanan di Indomaret,Food & Dining,expense,247949
2025-09-30,Penjualan barang bekas,Other Income,income,211192
2025-09-28,Cek kesehatan di RS Hermina,Health & Medical,expense,1512333
2024-10-27,Pesan gadget di Shopee,Shopping,expense,2814101
2024-11-19,Hadiah ulang tahun untuk teman,Gift & Donation,expense,553781
2025-04-12,Beli sepatu di Tokopedia,Shopping,expense,1997226
2025-06-27,Beli makanan di Indomaret,Food & Dining,expense,243674
2024-12-13,Bayar iuran keamanan,Bills & Utilities,expense,1405236
2025-09-04,Konsultasi dokter umum,Health & Medical,expense,890284
2025-07-28,Belanja bulanan di Superindo,Shopping,expense,334837
2025-05-15,Penjualan barang bekas,Other Income,income,289942
2024-12-04,Belanja pakaian di Uniqlo,Shopping,expense,4025009
2025-02-24,Penjualan barang bekas,Other Income,income,339225
2025-09-02,Dinner di restoran Jepang,Food & Dining,expense,234167
2025-07-18,Bayar tagihan listrik PLN,Bills & Utilities,expense,1003061
2025-06-24,Donasi ke masjid,Gift & Donation,expense,170364
2024-10-25,Penjualan barang bekas,Other Income,income,172330
2025-06-30,Langganan Spotify,Entertainment,expense,290142
2025-04-02,Isi bensin di SPBU Pertamina,Transportation,expense,69123
2025-06-25,Isi bensin di SPBU Pertamina,Transportation,expense,183139
2025-05-17,Donasi ke masjid,Gift & Donation,expense,111641
2025-07-03,Makan siang di warung padang,Food & Dining,expense,277001
2025-09-15,Bonus tahunan,Salary,income,7844715
2025-04-19,Bayar tol,Transportation,expense,26281
2024-12-05,Beli game di Steam,Entertainment,expense,814369
2024-11-14,Hadiah ulang tahun untuk teman,Gift & Donation,expense,163734
2025-09-05,Denda keterlambatan,Other Expense,expense,400180
2024-11-27,Zakat bulanan,Gift & Donation,expense,629484
2025-06-26,Nonton konser musik,Entertainment,expense,222769
2024-11-11,Beli game di Steam,Entertainment,expense,219100
2025-03-21,Cek kesehatan di RS Hermina,Health & Medical,expense,1836320
2025-06-08,Tes darah di klinik,Health & Medical,expense,651067
2024-10-22,Pemasukan usaha kecil,Business,income,5045511
2024-11-04,Pendapatan proyek freelance,Salary,income,12447933
2025-05-22,Potongan layanan e-wallet,Other Expense,expense,464034
2025-04-01,Beli sepatu di Tokopedia,Shopping,expense,601038
2025-05-21,Dinner di restoran Jepang,Food & Dining,expense,188481
2024-11-27,Tiket KRL Bekasi-Jakarta,Transportation,expense,216157
2025-10-09,Gaji bulanan PT Astra,Salary,income,14351001
2025-06-26,Bayar kursus online,Education,expense,2103973
2025-07-24,Bunga tabungan bank,Other Income,income,320949
2025-03-08,Bayar kursus online,Education,expense,3050065
2025-03-01,Bayar air PDAM,Bills & Utilities,expense,177677
2025-08-03,Sumbangan ke panti asuhan,Gift & Donation,expense,843393
2024-10-22,Bayar uang sekolah anak,Education,expense,2988308
2024-12-01,Bayar uang sekolah anak,Education,expense,900576
2025-03-04,Langganan platform e-learning,Education,expense,2375397
2025-05-10,Potongan layanan e-wallet,Other Expense,expense,360788
2025-08-26,Beli buku pelajaran,Education,expense,1081241
2025-09-18,Bayar tagihan listrik PLN,Bills & Utilities,expense,1131582
2024-11-16,Gaji bulanan PT Astra,Salary,income,9782453
2025-02-24,Beli makanan di Indomaret,Food & Dining,expense,26606
2025-04-03,Denda keterlambatan,Other Expense,expense,478078
2025-07-25,Beli obat di apotek,Health & Medical,expense,629425
2025-08-27,Pesan GoFood,Food & Dining,expense,98439
2025-07-25,Belanja pakaian di Uniqlo,Shopping,expense,252447
2025-08-19,Bunga tabungan bank,Other Income,income,210602
2024-11-11,Bayar air PDAM,Bills & Utilities,expense,600270
2025-07-27,Hasil penjualan produk,Business,income,9806035
2025-09-08,Langganan internet Indihome,Bills & Utilities,expense,1554108
2025-09-24,Biaya administrasi bank,Other Expense,expense,243211
2024-10-28,Pemasukan usaha kecil,Business,income,3042616
2025-01-10,Langganan internet Indihome,Bills & Utilities,expense,1375237
2024-12-07,Denda keterlambatan,Other Expense,expense,482538
2025-10-11,Langganan internet Indihome,Bills & Utilities,expense,1017146
2025-02-04,Potongan layanan e-wallet,Other Expense,expense,464532
2025-04-15,Beli tiket bioskop XXI,Entertainment,expense,775848
2025-02-01,Bayar air PDAM,Bills & Utilities,expense,216378
2025-06-18,Nonton konser musik,Entertainment,expense,334552
2025-07-06,Beli obat di apotek,Health & Medical,expense,1953968
2025-05-31,Pendapatan toko online,Business,income,8676913
2025-08-27,Beli makanan di Indomaret,Food & Dining,expense,273214
